Date Filed,Landlord Tenant,Ground,Petition Number,Street Address Number,Street Address Street,Street Address Suffix,Location 1
11/18/2011 12:00:00 AM,Landlord,Capital Improvements,L111548,863,Waller,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
11/21/2011 12:00:00 AM,Landlord,Capital Improvements,L111549,36,Cervantes,Boulevard,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111550,36,Cervantes,Boulevard,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111551,871,Vallejo,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111562,873,Vallejo,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111563,873,Vallejo,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111564,871,Vallejo,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111565,871,Vallejo,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
11/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111588,888,14th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
12/01/2011 12:00:00 AM,Landlord,Capital Improvements,L111593,777,Rhode Island,Street,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
11/30/2011 12:00:00 AM,Landlord,Capital Improvements,L111594,489,17th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
11/28/2011 12:00:00 AM,Landlord,Capital Improvements,L111600,1337,Page,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/09/2011 12:00:00 AM,Landlord,Capital Improvements,L111673,1271,10th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
12/09/2011 12:00:00 AM,Landlord,Capital Improvements,L111674,20,Steiner,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/19/2011 12:00:00 AM,Landlord,Capital Improvements,L111675,50,Camp,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
12/12/2011 12:00:00 AM,Landlord,Capital Improvements,L111676,3145,24th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
12/12/2011 12:00:00 AM,Landlord,Capital Improvements,L111677,2597,Pine,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
12/20/2011 12:00:00 AM,Landlord,Capital Improvements,L111678,658,37th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
12/20/2011 12:00:00 AM,Landlord,Capital Improvements,L111679,1275,California,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
12/22/2011 12:00:00 AM,Landlord,Capital Improvements,L111761,2784,Union,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
12/27/2011 12:00:00 AM,Landlord,Capital Improvements,L111766,2085,Hayes,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/29/2011 12:00:00 AM,Landlord,Capital Improvements,L111767,1384,8th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
01/03/2012 12:00:00 AM,Landlord,Capital Improvements,L120006,4418,23rd,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/04/2012 12:00:00 AM,Landlord,Capital Improvements,L120018,191,27th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/05/2012 12:00:00 AM,Landlord,Capital Improvements,L120019,823,Kansas,Street,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
01/12/2012 12:00:00 AM,Landlord,Capital Improvements,L120049,3681,Fillmore,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
01/17/2012 12:00:00 AM,Landlord,Capital Improvements,L120066,1189,Valencia,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/17/2012 12:00:00 AM,Landlord,Capital Improvements,L120067,54,Ina,Court,"San Francisco, CA 94112
(37.72034999985277, -122.44219999983)"
01/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120080,755,Burnett,Avenue,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120081,2400,Van Ness,Avenue,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
01/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120082,653,Minna,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
01/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120083,171,Guerrero,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
01/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120084,24,Sanchez,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120106,3579,19th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120109,256,6th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120110,653,Minna,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
01/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120111,171,Guerrero,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
01/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120112,755,Burnett,Avenue,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120113,2676,Bush,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
01/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120143,2929,Gough,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
01/26/2012 12:00:00 AM,Landlord,Capital Improvements,L120149,140,Landers,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/31/2012 12:00:00 AM,Landlord,Capital Improvements,L120150,1030,Polk,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
01/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120151,5136,Geary,Boulevard,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120153,277,30th,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
01/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120158,653,Minna,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
01/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120159,727,Florida,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/26/2012 12:00:00 AM,Landlord,Capital Improvements,L120160,1750,Golden Gate,Avenue,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
02/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120175,253,Ortega,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120176,130,Beulah,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
02/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120177,363,Mississippi,Street,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
02/03/2012 12:00:00 AM,Landlord,Capital Improvements,L120178,1233,Noriega,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/07/2012 12:00:00 AM,Landlord,Capital Improvements,L120275,1185,Pine,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120276,2525,Larkin,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120277,2920,Taraval,Street,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
02/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120278,2920,Taraval,Street,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
02/13/2012 12:00:00 AM,Landlord,Capital Improvements,L120280,3549,17th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/14/2012 12:00:00 AM,Landlord,Capital Improvements,L120281,1280,Grove,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
02/14/2012 12:00:00 AM,Landlord,Capital Improvements,L120282,1801,California,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/17/2012 12:00:00 AM,Landlord,Capital Improvements,L120283,3426,16th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120284,3560,21st,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/17/2012 12:00:00 AM,Landlord,Capital Improvements,L120285,1034,14th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/22/2012 12:00:00 AM,Landlord,Capital Improvements,L120286,201,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
02/22/2012 12:00:00 AM,Landlord,Capital Improvements,L120289,3488,22nd,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/21/2012 12:00:00 AM,Landlord,Capital Improvements,L120292,700,31st,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
02/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120295,1969,Grove,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
02/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120296,2929,Gough,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
02/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120306,60,Dearborn,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120337,2263,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
02/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120338,2263,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
02/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120339,3932,22nd,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120356,1160,Clay,Street,"San Francisco, CA 94108
(37.791480000202, -122.40759999964013)"
03/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120360,2280,Pine,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
03/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120366,2280,Pine,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
03/19/2012 12:00:00 AM,Landlord,Capital Improvements,L120409,2270,Market,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/12/2012 12:00:00 AM,Landlord,Capital Improvements,L120433,369,27th,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
03/19/2012 12:00:00 AM,Landlord,Capital Improvements,L120451,660,4th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
03/19/2012 12:00:00 AM,Landlord,Capital Improvements,L120452,660,4th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
03/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120460,363,Mississippi,Street,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
03/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120498,842,24th,Avenue,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
03/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120499,3158,24th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120501,797,Hampshire,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120503,843,30th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
03/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120504,37,Downey,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
03/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120505,1651,Larkin,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
03/23/2012 12:00:00 AM,Landlord,Capital Improvements,L120506,351,30th,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
03/26/2012 12:00:00 AM,Landlord,Capital Improvements,L120507,4139,Anza,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
03/26/2012 12:00:00 AM,Landlord,Capital Improvements,L120510,3009,Mission,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/27/2012 12:00:00 AM,Landlord,Capital Improvements,L120511,4238,21st,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/28/2012 12:00:00 AM,Landlord,Capital Improvements,L120512,2665,Judah,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
03/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120513,610,Hyde,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
03/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120517,2070,Pacific,Avenue,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
03/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120540,2172,15th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/30/2012 12:00:00 AM,Landlord,Capital Improvements,L120541,653,Minna,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
03/30/2012 12:00:00 AM,Landlord,Capital Improvements,L120542,622,Shrader,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/02/2012 12:00:00 AM,Landlord,Capital Improvements,L120583,268,2nd,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
04/03/2012 12:00:00 AM,Landlord,Capital Improvements,L120594,3000,Pierce,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
04/06/2012 12:00:00 AM,Landlord,Capital Improvements,L120595,2055,Polk,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
04/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120596,249,Henry,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120597,78,Peralta,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
04/11/2012 12:00:00 AM,Landlord,Capital Improvements,L120621,3430,21st,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
04/12/2012 12:00:00 AM,Landlord,Capital Improvements,L120623,446,26th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
04/17/2012 12:00:00 AM,Landlord,Capital Improvements,L120666,1288,2nd,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
04/19/2012 12:00:00 AM,Landlord,Capital Improvements,L120667,1280,15th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
04/19/2012 12:00:00 AM,Landlord,Capital Improvements,L120668,1947,Filbert,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
04/20/2012 12:00:00 AM,Landlord,Capital Improvements,L120685,301,Douglass,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120686,2372,Vallejo,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
04/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120687,36,Oakwood,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/01/2012 12:00:00 AM,Landlord,Capital Improvements,L120728,62,Barcelona,Avenue,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
05/04/2012 12:00:00 AM,Landlord,Capital Improvements,L120730,4000,19th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120787,164,Valley,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
05/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120788,164,Valley,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
05/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120789,700,Presidio,Avenue,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
05/09/2012 12:00:00 AM,Landlord,Capital Improvements,L120790,176,College,Avenue,"San Francisco, CA 94112
(37.72034999985277, -122.44219999983)"
05/11/2012 12:00:00 AM,Landlord,Capital Improvements,L120791,1336,South Van Ness,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/15/2012 12:00:00 AM,Landlord,Capital Improvements,L120792,241,Upper,Terrace,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
05/18/2012 12:00:00 AM,Landlord,Capital Improvements,L120793,24,Bonita,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/21/2012 12:00:00 AM,Landlord,Capital Improvements,L120853,3681,17th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120858,1000,Dolores,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120859,2710,Baker,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/24/2012 12:00:00 AM,Landlord,Capital Improvements,L120860,3050,Baker,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120861,1355,48th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
05/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120862,806,Stanyan,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
05/25/2012 12:00:00 AM,Landlord,Capital Improvements,L120863,3234,Washington,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
05/29/2012 12:00:00 AM,Landlord,Capital Improvements,L120864,3245,Octavia,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/30/2012 12:00:00 AM,Landlord,Capital Improvements,L120878,3901,19th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/30/2012 12:00:00 AM,Landlord,Capital Improvements,L120897,358,Noe,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
